date,mkt_index,rf_index
19471120,3.420032095,1.222098586
19471121,3.408506586,1.222135249
19471122,3.405200335,1.222171913
19471124,3.387935969,1.222208579
19471125,3.377873799,1.222245245
19471126,3.372908325,1.222281912
19471128,3.34366521,1.222318581
19471129,3.338750022,1.22235525
19471201,3.35721331,1.222391921
19471202,3.364699895,1.222428593
19471203,3.339902057,1.222465266
19471204,3.320630822,1.22250194
19471205,3.27424161,1.222538615
19471206,3.274994685,1.222575291
19471208,3.300965393,1.222611968
19471209,3.315918766,1.222648646
19471210,3.323644857,1.222685326
19471211,3.328397669,1.222722006
19471212,3.350132106,1.222758688
19471213,3.371673455,1.222795371
19471215,3.390993144,1.222832055
19471216,3.387364782,1.22286874
19471217,3.398644706,1.222905426
19471218,3.39602775,1.222942113
19471219,3.409374139,1.222978801
19471220,3.437774225,1.22301549
19471222,3.430314255,1.223052181
19471223,3.441737202,1.223088872
19471224,3.439431238,1.223125565
19471226,3.413738687,1.223162259
19471227,3.408379117,1.223198954
19471229,3.394507014,1.22323565
19471230,3.424480511,1.223272347
19471231,3.442048096,1.223309045
19480102,3.456263754,1.223345744
19480105,3.425261069,1.223382445
19480106,3.40481226,1.223419146
19480107,3.425343278,1.223455849
19480108,3.445313029,1.223492552
19480109,3.433013262,1.223529257
19480110,3.43517606,1.223565963
19480112,3.414324541,1.22360267
19480113,3.367992157,1.223639378
19480114,3.364051607,1.223676087
19480115,3.354060373,1.223712798
19480116,3.354496401,1.223749509
19480117,3.352919788,1.223786221
19480119,3.309432418,1.223822935
19480120,3.311186417,1.22385965
19480121,3.278836126,1.223896365
19480122,3.253687453,1.223933082
19480123,3.245325476,1.2239698
19480124,3.246396434,1.224006519
19480126,3.241299591,1.22404324
19480127,3.24658291,1.224079961
19480128,3.27265297,1.224116683
19480129,3.304823149,1.224153407
19480130,3.305913741,1.224190131
19480131,3.309318832,1.224226857
19480202,3.309418111,1.224263584
19480203,3.290322769,1.224300312
19480204,3.230537604,1.224337041
19480205,3.19542166,1.224373771
19480206,3.20094974,1.224410502
19480207,3.220891657,1.224447235
19480209,3.220988283,1.224483968
19480210,3.132185637,1.224520702
19480211,3.123822701,1.224557438
19480213,3.122979269,1.224594175
19480214,3.128694321,1.224630913
19480216,3.169148338,1.224667652
19480217,3.176215539,1.224704392
19480218,3.171864124,1.224741133
19480219,3.164981179,1.224777875
19480220,3.151783207,1.224814618
19480221,3.156920614,1.224851363
19480224,3.16143501,1.224888108
19480225,3.18018232,1.224924855
19480226,3.164058796,1.224961603
19480227,3.150231859,1.224998351
19480228,3.166707571,1.225035101
19480301,3.18263611,1.225071852
19480302,3.201190879,1.225108605
19480303,3.20993013,1.225145358
19480304,3.20071763,1.225182112
19480305,3.204654513,1.225218868
19480306,3.218530667,1.225255624
19480308,3.197063068,1.225292382
19480309,3.177656895,1.225329141
19480310,3.191416149,1.225365901
19480311,3.190873608,1.225402662
19480312,3.191288422,1.225439424
19480313,3.205744959,1.225476187
19480315,3.204879407,1.225512951
19480316,3.151774556,1.225549717
19480317,3.173616353,1.225586483
19480318,3.198148408,1.225623251
19480319,3.249734542,1.225660019
19480320,3.32197614,1.225696789
19480322,3.339017878,1.22573356
19480323,3.341121459,1.225770332
19480324,3.341889917,1.225807105
19480325,3.354355167,1.225843879
19480327,3.348082522,1.225880655
19480329,3.344500074,1.225917431
19480330,3.37637316,1.225954209
19480331,3.425769499,1.225990987
19480401,3.433408965,1.226027767
19480402,3.437632058,1.226064548
19480403,3.441860346,1.22610133
19480405,3.450568252,1.226138113
19480406,3.467579554,1.226174897
19480407,3.460401664,1.226211682
19480408,3.470540641,1.226248469
19480409,3.474115298,1.226285256
19480410,3.477346225,1.226322045
19480412,3.470843588,1.226358834
19480413,3.471294797,1.226395625
19480414,3.471746066,1.226432417
19480415,3.500318536,1.22646921
19480416,3.514424819,1.226506004
19480417,3.512070155,1.226542799
19480419,3.530789489,1.226579595
19480420,3.526305386,1.226616393
19480421,3.542279549,1.226653191
19480422,3.571786738,1.226689991
19480423,3.588681289,1.226726792
19480424,3.5848414,1.226763593
19480426,3.544440238,1.226800396
19480427,3.550217675,1.2268372
19480428,3.559199726,1.226874005
19480429,3.560018342,1.226910812
19480430,3.55371711,1.226947619
19480501,3.5452948,1.226984427
19480503,3.570927281,1.227021237
19480504,3.574248244,1.227058047
19480505,3.553982256,1.227094859
19480506,3.576834362,1.227131672
19480507,3.594825839,1.227168486
19480508,3.604280231,1.227205301
19480510,3.61339906,1.227242117
19480511,3.629767758,1.227278935
19480512,3.636773209,1.227315753
19480513,3.65761192,1.227352572
19480514,3.731605409,1.227389393
19480515,3.767167609,1.227426215
19480517,3.781219144,1.227463037
19480518,3.744654755,1.227499861
19480519,3.751507473,1.227536686
19480520,3.781256927,1.227573512
19480521,3.793470387,1.22761034
19480522,3.800412438,1.227647168
19480524,3.795585914,1.227683997
19480525,3.782415231,1.227720828
19480526,3.814679233,1.227757659
19480527,3.810597526,1.227794492
19480528,3.8168088,1.227831326
19480601,3.823450047,1.227880439
19480602,3.832014575,1.227929554
19480603,3.819905409,1.227978672
19480604,3.791408915,1.228027791
19480607,3.781323767,1.228076912
19480608,3.838951142,1.228126035
19480609,3.859067246,1.22817516
19480610,3.863466582,1.228224287
19480611,3.870189014,1.228273416
19480614,3.871117859,1.228322547
19480615,3.882886058,1.22837168
19480616,3.863626943,1.228420815
19480617,3.859531498,1.228469952
19480618,3.851966817,1.22851909
19480621,3.817838391,1.228568231
19480622,3.815318617,1.228617374
19480623,3.845612247,1.228666519
19480624,3.840766776,1.228715665
19480625,3.827093646,1.228764814
19480628,3.783235153,1.228813964
19480629,3.797006129,1.228863117
19480630,3.81614304,1.228912272
19480701,3.808281785,1.228961428
19480702,3.834330432,1.229010586
19480706,3.839085002,1.229059747
19480707,3.828489127,1.229108909
19480708,3.830556512,1.229158074
19480709,3.852543906,1.22920724
19480712,3.851542245,1.229256408
19480713,3.833979212,1.229305578
19480714,3.839116744,1.229354751
19480715,3.777076617,1.229403925
19480716,3.724348628,1.229453101
19480719,3.60643575,1.229502279
19480720,3.658152039,1.229551459
19480721,3.677320756,1.229600641
19480722,3.700634969,1.229649825
19480723,3.713365154,1.229699011
19480726,3.687148796,1.229748199
19480727,3.719005761,1.229797389
19480728,3.703906598,1.229846581
19480729,3.677016236,1.229895775
19480730,3.624214283,1.229944971
19480802,3.623634408,1.229994169
19480803,3.627402988,1.230043368
19480804,3.674341583,1.23009257
19480805,3.66860961,1.230141774
19480806,3.672058103,1.23019098
19480809,3.642461315,1.230240187
19480810,3.608367877,1.230289397
19480811,3.581810289,1.230338608
19480812,3.594848079,1.230387822
19480813,3.594632388,1.230437037
19480816,3.598730269,1.230486255
19480817,3.635581267,1.230535474
19480818,3.636090248,1.230584696
19480819,3.642780654,1.230633919
19480820,3.667332996,1.230683144
19480823,3.630072893,1.230732372
19480824,3.641834329,1.230781601
19480825,3.635788884,1.230830832
19480826,3.639933683,1.230880066
19480827,3.658278949,1.230929301
19480830,3.641963025,1.230978538
19480831,3.636645759,1.231027777
19480901,3.681812899,1.231052398
19480902,3.706922863,1.231077019
19480903,3.704772848,1.23110164
19480907,3.720036512,1.231126262
19480908,3.666170383,1.231150885
19480909,3.606485129,1.231175508
19480910,3.604393368,1.231200131
19480913,3.577792945,1.231224755
19480914,3.606129065,1.23124938
19480915,3.603676897,1.231274005
19480916,3.605190442,1.23129863
19480917,3.587597112,1.231323256
19480920,3.522733356,1.231347883
19480921,3.544292485,1.23137251
19480922,3.562084833,1.231397137
19480923,3.550401195,1.231421765
19480924,3.556507885,1.231446394
19480927,3.474779333,1.231471022
19480928,3.506816799,1.231495652
19480929,3.540552376,1.231520282
19480930,3.528939365,1.231544912
19481001,3.564299337,1.231569543
19481002,3.58290498,1.231594174
19481004,3.602324325,1.231618806
19481005,3.589428004,1.231643439
19481006,3.601344905,1.231668072
19481007,3.621584463,1.231692705
19481008,3.615500201,1.231717339
19481009,3.617741811,1.231741973
19481011,3.616367069,1.231766608
19481013,3.650794884,1.231791243
19481014,3.662550443,1.231815879
19481015,3.660426164,1.231840516
19481016,3.66855231,1.231865152
19481018,3.678530772,1.23188979
19481019,3.693318466,1.231914427
19481020,3.710750929,1.231939066
19481021,3.71564912,1.231963704
19481022,3.766627826,1.231988344
19481023,3.778379705,1.232012984
19481025,3.758052022,1.232037624
19481026,3.755872352,1.232062265
19481027,3.750313661,1.232086906
19481028,3.725261566,1.232111548
19481029,3.73315912,1.23213619
19481030,3.74182005,1.232160832
19481101,3.771081082,1.232185476
19481103,3.604097612,1.232210119
19481104,3.658591568,1.232234764
19481105,3.514516232,1.232259408
19481106,3.527238781,1.232284053
19481108,3.534363803,1.232308699
19481109,3.42805014,1.232333345
19481110,3.421605406,1.232357992
19481112,3.435018099,1.232382639
19481113,3.443330843,1.232407287
19481115,3.482653681,1.232431935
19481116,3.49351956,1.232456584
19481117,3.48275952,1.232481233
19481118,3.492232626,1.232505882
19481119,3.506620624,1.232530532
19481120,3.512652012,1.232555183
19481122,3.490592557,1.232579834
19481123,3.482634006,1.232604486
19481124,3.431160676,1.232629138
19481126,3.430199951,1.23265379
19481127,3.428553455,1.232678444
19481129,3.404622152,1.232703097
19481130,3.394135915,1.232727751
19481201,3.447491732,1.232752406
19481202,3.459971652,1.232777061
19481203,3.479070695,1.232801716
19481204,3.506972842,1.232826372
19481206,3.511602047,1.232851029
19481207,3.51342808,1.232875686
19481208,3.507876863,1.232900343
19481209,3.498475753,1.232925001
19481210,3.504493132,1.23294966
19481211,3.530496471,1.232974319
19481213,3.528801832,1.232998978
19481214,3.511228399,1.233023638
19481215,3.499009324,1.233048299
19481216,3.490681682,1.23307296
19481217,3.497732859,1.233097621
19481218,3.496053947,1.233122283
19481220,3.499619922,1.233146946
19481221,3.491990751,1.233171609
19481222,3.492758989,1.233196272
19481223,3.495972327,1.233220936
19481224,3.519115664,1.2332456
19481227,3.505813407,1.233270265
19481228,3.480992248,1.233294931
19481229,3.520048981,1.233319597
19481230,3.522583416,1.233344263
19481231,3.506097726,1.23336893
19490103,3.457853821,1.233418265
19490104,3.472515121,1.233467601
19490105,3.507726425,1.23351694
19490106,3.57767049,1.233566281
19490107,3.60643496,1.233615623
19490108,3.608382435,1.233664968
19490110,3.583628932,1.233714315
19490111,3.585205728,1.233763663
19490112,3.582839493,1.233813014
19490113,3.563993757,1.233862366
19490114,3.534555168,1.233911721
19490115,3.541765661,1.233961077
19490117,3.551824275,1.234010436
19490118,3.561556274,1.234059796
19490119,3.572027249,1.234109158
19490120,3.588244253,1.234158523
19490121,3.583364241,1.234207889
19490122,3.588882622,1.234257258
19490124,3.577541753,1.234306628
19490125,3.554430833,1.234356
19490126,3.543909718,1.234405374
19490127,3.530230226,1.234454751
19490128,3.516250515,1.234504129
19490129,3.52236879,1.234553509
19490131,3.517578369,1.234602891
19490201,3.535306964,1.234652275
19490202,3.541811929,1.234701661
19490203,3.533453253,1.234751049
19490204,3.486953008,1.234800439
19490205,3.435485581,1.234849831
19490207,3.411231053,1.234899225
19490208,3.406591779,1.234948621
19490209,3.426826934,1.234998019
19490210,3.386527449,1.235047419
19490211,3.38666291,1.235096821
19490214,3.392217038,1.235146225
19490215,3.405921594,1.235195631
19490216,3.425471584,1.235245039
19490217,3.454725112,1.235294448
19490218,3.447608378,1.23534386
19490219,3.443264391,1.235393274
19490221,3.434793961,1.23544269
19490223,3.410544316,1.235492107
19490224,3.379644784,1.235541527
19490225,3.373696609,1.235590949
19490226,3.388001083,1.235640372
19490228,3.417612212,1.235689798
19490301,3.4355205,1.235739226
19490302,3.435314369,1.235788655
19490303,3.433390593,1.235838087
19490304,3.441081388,1.23588752
19490305,3.471844656,1.235936956
19490307,3.488995568,1.235986393
19490308,3.501346613,1.236035833
19490309,3.495884512,1.236085274
19490310,3.49986982,1.236134717
19490311,3.532208617,1.236184163
19490312,3.544359415,1.23623361
19490314,3.544501189,1.23628306
19490315,3.522312612,1.236332511
19490316,3.509068717,1.236381964
19490317,3.52254354,1.236431419
19490318,3.514934846,1.236480877
19490319,3.514020963,1.236530336
19490321,3.50678208,1.236579797
19490322,3.480621486,1.23662926
19490323,3.513826615,1.236678726
19490324,3.526616944,1.236728193
19490325,3.509124924,1.236777662
19490326,3.511721676,1.236827133
19490328,3.515373867,1.236876606
19490329,3.577385062,1.236926081
19490330,3.587187097,1.236975558
19490331,3.558991806,1.237025037
19490401,3.536356618,1.237074518
19490402,3.547107142,1.237124001
19490404,3.551505555,1.237173486
19490405,3.553423368,1.237222973
19490406,3.546458658,1.237272462
19490407,3.537379724,1.237321953
19490408,3.542827289,1.237371446
19490409,3.552888918,1.237420941
19490411,3.545569967,1.237470437
19490412,3.54925736,1.237519936
19490413,3.547624702,1.237569437
19490414,3.541380882,1.23761894
19490416,3.55214668,1.237668445
19490418,3.556196127,1.237717951
19490419,3.544958548,1.23776746
19490420,3.538364925,1.237816971
19490421,3.486492495,1.237866483
19490422,3.488375201,1.237915998
19490423,3.502468237,1.237965515
19490425,3.493151671,1.238015033
19490426,3.505517428,1.238064554
19490427,3.507760959,1.238114077
19490428,3.489660913,1.238163601
19490429,3.489102567,1.238213128
19490430,3.496220336,1.238262656
19490502,3.501604515,1.238312187
19490503,3.514700516,1.238361719
19490504,3.548230759,1.238411254
19490505,3.549791981,1.23846079
19490506,3.536799742,1.238510328
19490507,3.535880174,1.238559869
19490509,3.527535497,1.238609411
19490510,3.521679788,1.238658956
19490511,3.527103175,1.238708502
19490512,3.536414727,1.23875805
19490513,3.54044624,1.238807601
19490514,3.549793018,1.238857153
19490516,3.558454513,1.238906707
19490517,3.54934487,1.238956264
19490518,3.542388154,1.239005822
19490519,3.521629759,1.239055382
19490520,3.508036268,1.239104944
19490521,3.508878197,1.239154508
19490523,3.479193087,1.239204075
19490524,3.459152935,1.239253643
19490525,3.468285099,1.239303213
19490526,3.471545287,1.239352785
19490527,3.465435367,1.239402359
19490531,3.395918734,1.239451935
19490601,3.387904366,1.239501513
19490602,3.391766577,1.239551093
19490603,3.373247531,1.239600675
19490606,3.321771774,1.239650259
19490607,3.327551657,1.239699845
19490608,3.349979355,1.239749433
19490609,3.34910836,1.239799023
19490610,3.325128744,1.239848615
19490613,3.264079381,1.239898209
19490614,3.275307814,1.239947805
19490615,3.330463997,1.239997403
19490616,3.32560152,1.240047003
19490617,3.329392705,1.240096605
19490620,3.369478594,1.240146209
19490621,3.375341486,1.240195815
19490622,3.371763624,1.240245423
19490623,3.392466253,1.240295032
19490624,3.396672911,1.240344644
